date,state,positive,negative,hospitalizedCurrently,hospitalizedCumulative,recovered,death,hospitalized,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,fips,positiveIncrease,negativeIncrease,total,totalTestResults,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease
20200716,GU,314,17697,4,,214,5,,,,306,,,66,1,183,18011,18011,184,18011,0,0
20200716,HI,1292,98095,40,137,951,22,137,,,,,,15,28,1802,99387,99387,1830,99387,0,4
20200716,IA,37132,359319,195,,27404,778,,,,37132,,,19,841,8298,396451,396451,9139,396451,16,0
20200716,ID,12445,124418,153,526,3513,110,526,,,11637,89,21,16,727,2222,136863,136863,2949,136863,7,16
20200716,IL,159082,1964657,1434,,,7452,,,,157950,7251,201,17,1257,41749,2123739,2123739,43006,2123739,25,0
20200716,IN,54080,541478,827,7747,40004,2795,7747,,,,2602,193,18,710,8259,595558,595558,8969,595558,10,61
20200716,KS,20933,218441,,1393,948,299,1393,,,,,,20,0,0,239374,239374,0,239374,0,0
20200716,KY,21083,446921,418,2842,5500,650,2842,,,20118,646,4,21,406,8411,468004,468004,8817,468004,5,19
20200716,LA,86411,937726,1401,,53288,3485,,,,,3375,110,22,2280,20657,1024137,1024137,22937,1024137,24,0
20200716,MA,112581,889103,557,11663,95390,8380,11663,,,106271,8163,217,25,234,12737,1001684,1001684,12971,1001684,12,12
20200716,MD,75664,616865,436,11687,5286,3347,11687,,,75664,3215,132,24,648,11793,692529,692529,12441,692529,6,62
20200716,ME,3598,126864,13,374,3094,114,374,4445,125450,3207,113,1,23,20,2511,130462,130462,2531,130462,0,1
20200716,MI,79839,1315315,680,,53867,6348,,99487,1315315,71842,6101,247,26,926,26309,1395154,1395154,27235,1395154,18,0
20200716,MN,44347,760865,249,4526,38290,1566,4526,,,44347,1526,40,27,605,14110,805212,805212,14715,805212,8,31
20200716,MO,30422,498879,875,,,1113,,35179,628610,30422,,,29,708,10646,529301,529301,11354,529301,11,0
20200716,MP,36,10664,,4,29,2,4,,,36,2,,69,0,0,10700,10700,0,10700,0,0
20200716,MS,39797,324103,1117,3675,25932,1308,3675,,,39384,1283,25,28,1230,5813,363900,363900,7043,363900,18,46
20200716,MT,2231,125609,37,150,970,35,150,,,2231,,,30,135,3947,127840,127840,4082,127840,1,5
20200716,NC,93426,1219331,1134,,67124,1588,,,,93426,1588,,37,2160,25960,1312757,1312757,28120,1312757,20,0
20200716,ND,4668,123388,38,285,3796,82,285,,,4668,78,4,38,103,1389,128056,128056,1492,128056,1,1
20200716,NE,21979,201250,103,1453,16324,291,1453,,,21979,,,31,262,3224,223229,223229,3486,223229,5,11
20200716,NH,6113,132159,24,668,5125,394,668,,,6113,,,33,22,1141,138272,138272,1163,138272,2,3
20200716,NJ,176501,1583403,862,20774,31400,15665,20774,,,176501,13691,1974,34,223,17334,1759904,1759904,17557,1759904,58,0
20200716,NM,15841,421164,174,2284,6496,557,2284,,,15841,,,35,327,6672,437005,437005,6999,437005,6,23
20200716,NV,31915,338928,1051,,834,626,,,,31915,,,32,1447,4971,370843,370843,6418,370843,8,0
20200716,NY,404775,4516435,813,89995,71867,25014,89995,,,404775,,,36,769,71916,4921210,4921210,72685,4921210,11,0
20200716,OH,70601,1018192,1024,9324,48330,3103,9324,,,66540,2849,254,39,1290,24880,1088793,1088793,26170,1088793,28,115
20200716,OK,23441,433376,638,2218,18095,438,2218,25931,433376,23441,,,40,628,8864,456817,456817,9492,456817,6,48
20200716,OR,13509,305437,219,1311,3199,249,1311,,305437,12807,,,41,428,6732,318946,318946,7160,318946,2,21
20200716,PA,98446,885195,652,,74818,6973,,,,95632,,,42,781,14211,983641,983641,14992,983641,16,0
20200716,PR,10574,255766,280,,,172,,3966,253922,3119,75,97,72,195,0,266340,266340,195,266340,1,0
20200716,RI,17711,159677,64,2084,1711,988,2084,25850,274951,17711,,,44,71,1442,177388,177388,1513,177388,1,9
20200716,SC,64083,475881,1578,3744,23849,1070,3744,80112,459649,63880,1053,17,45,1838,12143,539964,539964,13981,539964,72,0
20200716,SD,7694,86342,61,757,6737,115,757,,,,,,46,42,451,94036,94036,493,94036,4,5
20200716,TN,71540,1052157,1416,3497,41250,796,3497,83227,1039811,70881,767,29,47,2479,23545,1123697,1123697,26024,1123697,13,63
20200716,TX,292656,2407199,10457,,155937,3561,,,,292656,,,48,10291,47365,2699855,2699855,57656,2699855,129,0
20200716,UT,31845,407683,236,1956,19214,234,1956,,,31845,,,49,954,6494,439528,439528,7448,439528,1,43
20200716,VA,74431,786742,1134,10778,9644,2007,10778,,,71570,1903,104,51,904,15287,861617,861173,16191,861173,15,170
20200716,VI,249,5036,,,120,6,,,,,6,,78,6,399,5453,5285,405,5285,0,0
20200716,VT,1325,77715,25,,1111,56,,,,1325,56,,50,7,675,79040,79040,682,79040,0,0
20200716,WA,43046,690840,372,4829,,1421,4829,,,43046,1421,,53,742,14910,733886,733886,15652,733886,17,41
20200716,WI,43139,699670,310,3968,30555,838,3968,,,39627,831,7,55,942,13371,742963,742809,14313,742809,4,45
20200716,WV,4657,214517,65,,3128,99,,,,4535,,,54,100,1170,219174,219174,1270,219174,2,0
20200716,WY,2026,41426,18,131,1540,24,131,1745,58457,1644,,,56,41,497,43452,43452,538,43452,2,0
20200717,AK,2081,163333,32,,697,17,,,,2081,17,,2,49,2343,165414,165414,2392,165414,0,0
20200717,AL,63091,500024,1433,7584,29736,1265,7584,,,62111,1232,33,1,2003,10003,563115,563115,12006,563115,35,0
20200717,AR,31762,375735,464,2070,24776,353,2070,,,31762,,,5,648,5888,407497,407497,6536,407497,12,76
20200717,AS,0,1037,,,,0,,,,0,,,60,0,0,1037,1037,0,1037,0,0
20200717,AZ,138523,626445,3466,6402,17184,2583,6402,,,137710,2431,152,4,3910,11792,764968,764968,15702,764968,91,106
20200717,CA,366164,5677935,8450,,,7475,,,,366164,,,6,9986,118605,6044099,6044099,128591,6044099,130,0
20200717,CO,38726,385623,412,5966,4909,1615,5966,,,35690,,,8,571,7562,424349,424349,8133,424349,14,16
20200717,CT,47893,582215,66,10654,8466,4396,10654,,,45771,3519,877,9,143,-118,630108,630108,25,630108,7,0
20200717,DC,11115,130492,87,,1863,577,,,,,,,11,39,1326,141607,141607,1365,141607,3,0
20200717,DE,13337,135273,55,,7315,521,,,,12355,463,58,10,223,3517,148610,148610,3740,148610,0,0
20200717,FL,327241,2553527,8961,20526,,4912,20526,407133,3183379,327241,4912,,12,11466,53684,2883018,2880768,65150,2880768,130,372
20200717,GA,135183,1063495,2902,14647,,3132,14647,123040,1075638,135183,,,13,3908,16548,1198678,1198678,20456,1198678,28,301
20200717,GU,314,17938,4,,214,5,,,,306,,,66,0,241,18252,18252,241,18252,0,0
20200717,HI,1311,99893,39,138,975,22,138,,,,,,15,19,1798,101204,101204,1817,101204,0,1
20200717,IA,37722,364731,210,,27609,784,,,,37722,,,19,590,5412,402453,402453,6002,402453,6,0
20200717,ID,13133,127186,153,554,3676,114,554,,,12295,93,21,16,688,2768,140319,140319,3456,140319,4,28
20200717,IL,160509,2006965,1431,,,7465,,,,159334,7272,193,17,1427,42308,2167474,2167474,43735,2167474,13,0
20200717,IN,54813,549822,815,7814,40421,2803,7814,,,,2610,193,18,733,8344,604635,604635,9077,604635,8,67
20200717,KS,21965,227388,,1453,983,299,1453,,,,,,20,1032,8947,249353,249353,9979,249353,0,60
20200717,KY,21605,461457,452,2864,6772,658,2864,,,20607,653,5,21,522,14536,483062,483062,15058,483062,8,22
20200717,LA,88590,955350,1413,,53288,3509,,,,,3399,110,22,2179,17624,1043940,1043940,19803,1043940,24,0
20200717,MA,112879,901708,515,11691,95390,8402,11691,,,106487,8184,218,25,298,12605,1014587,1014587,12903,1014587,22,28
20200717,MD,76371,631845,434,11728,5286,3359,11728,,,76371,3227,132,24,707,14980,708216,708216,15687,708216,12,41
20200717,ME,3636,129809,12,375,3114,115,375,4491,128380,3239,114,1,23,38,2945,133445,133445,2983,133445,1,1
20200717,MI,80593,1344913,680,,53867,6355,,100448,1344913,72502,6108,247,26,754,29598,1425506,1425506,30352,1425506,7,0
20200717,MN,45013,774498,252,4563,38568,1573,4563,,,45013,1533,40,27,666,13633,819511,819511,14299,819511,7,37
20200717,MO,31288,506608,875,,,1121,,36023,639989,31288,,,29,866,7729,537896,537896,8595,537896,8,0
20200717,MP,37,10664,,4,29,2,4,,,37,2,,69,1,0,10701,10701,1,10701,0,0
20200717,MS,40829,330635,1076,3712,25932,1332,3712,,,40358,1303,29,28,1032,6532,371464,371464,7564,371464,24,37
20200717,MT,2366,128038,45,159,992,37,159,,,2366,,,30,135,2429,130404,130404,2564,130404,2,9
20200717,NC,95477,1248497,1180,,67124,1606,,,,95477,1606,,37,2051,29166,1343974,1343974,31217,1343974,18,0
20200717,ND,4792,124683,36,290,3903,82,290,,,4792,78,4,38,124,1295,129475,129475,1419,129475,0,5
20200717,NE,22134,204062,96,1453,16501,299,1453,,,22134,,,31,155,2812,226196,226196,2967,226196,8,0
20200717,NH,6165,135621,24,670,5188,395,670,,,6165,,,33,52,3462,141786,141786,3514,141786,1,2
20200717,NJ,176551,1592377,868,21003,31400,15684,21003,,,176551,13710,1974,34,50,8974,1768928,1768928,9024,1768928,19,229
20200717,NM,16138,427230,170,2312,6578,562,2312,,,16138,,,35,297,6066,443368,443368,6363,443368,5,28
20200717,NV,33295,343712,1000,,842,637,,,,33295,,,32,1380,4784,377007,377007,6164,377007,11,0
20200717,NY,405551,4593898,765,89995,71970,25024,89995,,,405551,,,36,776,77463,4999449,4999449,78239,4999449,10,0
20200717,OH,72280,1043844,1016,9445,49302,3112,9445,,,68175,2858,254,39,1679,25652,1116124,1116124,27331,1116124,9,121
20200717,OK,24140,440904,604,2289,18766,445,2289,26785,440904,24140,,,40,699,7528,465044,465044,8227,465044,7,71
20200717,OR,13802,310393,242,1327,3199,254,1327,,310393,13085,,,41,293,4956,324195,324195,5249,324195,5,16
20200717,PA,99478,899912,680,,75603,6992,,,,96651,,,42,1032,14717,999390,999390,15749,999390,19,0
20200717,PR,11120,255766,302,,,177,,3966,253922,3272,80,97,72,546,0,266886,266886,546,266886,5,0
20200717,RI,17793,161408,62,2088,1717,990,2088,25966,278804,17793,,,44,82,1731,179201,179201,1813,179201,2,4
20200717,SC,66060,487315,1593,4182,23849,1096,4182,82636,470536,65857,1078,18,45,1977,11434,553375,553375,13411,553375,26,438
20200717,SD,7789,88184,61,763,6808,116,763,,,,,,46,95,1842,95973,95973,1937,95973,1,6
20200717,TN,73819,1076853,1436,3562,42734,815,3562,86064,1063927,73138,785,30,47,2279,24696,1150672,1150672,26975,1150672,19,65
20200717,TX,307572,2459749,10632,,162191,3735,,,,307572,,,48,14916,52550,2767321,2767321,67466,2767321,174,0
20200717,UT,32572,415234,256,1984,19862,235,1984,,,32572,,,49,727,7551,447806,447806,8278,447806,1,28
20200717,VA,75433,801271,1171,11054,9883,2013,11054,,,72516,1909,104,51,1002,14529,877174,876704,15531,876704,6,276
20200717,VI,263,5790,,,126,6,,,,,6,,78,14,754,6165,6053,768,6053,0,0
20200717,VT,1334,78032,33,,1121,56,,,,1334,56,,50,9,317,79366,79366,326,79366,0,0
20200717,WA,44313,708861,379,4944,,1427,4944,,,44313,1427,,53,1267,18021,753174,753174,19288,753174,6,115
20200717,WI,44068,712197,333,4031,31258,840,4031,,,40507,833,7,55,929,12527,756435,756265,13456,756265,2,63
20200717,WV,4783,217769,69,,3267,100,,,,4658,,,54,126,3252,222552,222552,3378,222552,1,0
20200717,WY,2069,41927,19,140,1590,24,140,1769,59262,1678,,,56,43,501,43996,43996,544,43996,0,9
20200718,AK,2159,166204,26,,708,18,,,,2159,18,,2,78,2871,168363,168363,2949,168363,1,0
20200718,AL,65234,509261,1463,7782,29736,1286,7782,,,64180,1253,33,1,2143,9237,574495,574495,11380,574495,21,198
20200718,AR,31762,381243,464,2135,24776,353,2135,,,31762,,,5,0,5508,413005,413005,5508,413005,0,65
20200718,AS,0,1037,,,,0,,,,0,,,60,0,0,1037,1037,0,1037,0,0
20200718,AZ,141265,630726,3238,6567,17661,2730,6567,,,137710,2431,152,4,2742,4281,771991,771991,7023,771991,147,165
20200718,CA,375363,5791855,8502,,,7595,,,,375363,,,6,9199,113920,6167218,6167218,123119,6167218,120,0
20200718,CO,39344,391439,394,5994,4927,1615,5994,,,36260,,,8,618,5816,430783,430783,6434,430783,0,28
20200718,CT,47893,582076,66,10654,8466,4396,10654,,,45910,3519,877,9,0,-139,629969,629969,-139,629969,0,0
20200718,DC,11194,133761,88,,1877,578,,,,,,,11,79,3269,144955,144955,3348,144955,1,0
20200718,DE,13429,137328,51,,7362,523,,,,12447,465,58,10,92,2055,150757,150757,2147,150757,2,0
20200718,FL,337569,2594419,9144,20969,,5002,20969,420156,3246327,337569,5002,,12,10328,40892,2934308,2931988,51220,2931988,90,443
20200718,GA,139872,1091934,2929,14961,,3168,14961,127413,1104393,139872,,,13,4689,28439,1231806,1231806,33128,1231806,36,314
20200718,GU,315,17938,4,,222,5,,,,307,,,66,1,0,18253,18253,1,18253,0,0
20200718,HI,1334,101661,39,139,994,23,139,,,,,,15,23,1768,102995,102995,1791,102995,1,1
20200718,IA,37907,365822,210,,27820,787,,,,37907,,,19,185,1091,403729,403729,1276,403729,3,0
20200718,ID,13752,128753,224,570,3827,118,570,,,12883,96,22,16,619,1567,142505,142505,2186,142505,4,16
20200718,IL,161785,2051788,1360,,,7483,,,,160610,7290,193,17,1276,44823,2213573,2213573,46099,2213573,18,0
20200718,IN,55654,558801,798,7861,40722,2820,7861,,,,2627,193,18,841,8979,614455,614455,9820,614455,17,47
20200718,KS,21965,227388,,1453,983,299,1453,,,,,,20,0,0,249353,249353,0,249353,0,0
20200718,KY,22184,468017,514,2875,6824,667,2875,,,21128,662,5,21,579,6560,490201,490201,7139,490201,9,11
20200718,LA,88590,955350,1413,,53288,3509,,,,,3399,110,22,0,0,1043940,1043940,0,1043940,0,0
20200718,MA,113238,913595,499,11709,95390,8419,11709,,,106664,8201,218,25,359,11887,1026833,1026833,12246,1026833,17,18
20200718,MD,77206,643780,448,11788,5344,3368,11788,,,77206,3238,130,24,835,11935,720986,720986,12770,720986,9,60
20200718,ME,3646,131283,9,375,3136,117,375,4510,129845,3252,116,1,23,10,1474,134929,134929,1484,134929,2,0
20200718,MI,81338,1374740,680,,55162,6364,,101645,1374740,73180,6117,247,26,745,29827,1456078,1456078,30572,1456078,9,0
20200718,MN,45470,790492,265,4602,39310,1578,4602,,,45470,1538,40,27,457,15994,835962,835962,16451,835962,5,39
20200718,MO,32248,518628,875,,,1130,,36842,658406,32248,,,29,960,12020,550876,550876,12980,550876,9,0
20200718,MP,37,10664,,4,29,2,4,,,37,2,,69,0,0,10701,10701,0,10701,0,0
20200718,MS,41846,335439,1076,3727,25932,1346,3727,,,41354,1316,30,28,1017,4804,377285,377285,5821,377285,14,15
20200718,MT,2471,129408,46,164,1075,37,164,,,2471,,,30,105,1370,131879,131879,1475,131879,0,5
20200718,NC,97958,1281185,1154,,67124,1629,,,,97958,1629,,37,2481,32688,1379143,1379143,35169,1379143,23,0
20200718,ND,4907,126608,38,295,4029,82,295,,,4907,78,4,38,115,1925,131515,131515,2040,131515,0,5
20200718,NE,22361,208790,105,1480,16665,301,1480,,,22361,,,31,227,4728,231151,231151,4955,231151,2,27
20200718,NH,6165,135621,24,670,5188,395,670,,,6165,,,33,0,0,141786,141786,0,141786,0,0
20200718,NJ,176814,1604636,800,21064,31400,15699,21064,,,176814,13725,1974,34,263,12259,1781450,1781450,12522,1781450,15,61
20200718,NM,16456,435842,166,2337,6654,565,2337,,,16456,,,35,318,8612,452298,452298,8930,452298,3,25
20200718,NV,34477,348060,1006,,842,646,,,,34477,,,32,1182,4348,382537,382537,5530,382537,9,0
20200718,NY,406305,4662961,743,89995,72064,25035,89995,,,406305,,,36,754,69063,5069266,5069266,69817,5069266,11,0
20200718,OH,73822,1064614,1024,9513,50280,3132,9513,,,69684,2875,257,39,1542,20770,1138436,1138436,22312,1138436,20,68
20200718,OK,25056,450675,547,2375,19186,451,2375,27903,450675,25056,,,40,916,9771,475731,475731,10687,475731,6,86
20200718,OR,14149,316644,242,1327,3225,257,1327,,316644,13085,,,41,347,6251,330793,330793,6598,330793,3,0
20200718,PA,100241,912486,699,,76183,7007,,,,97388,,,42,763,12574,1012727,1012727,13337,1012727,15,0
20200718,PR,11453,255766,316,,,178,,3966,253922,3461,81,97,72,333,0,267219,267219,333,267219,1,0
20200718,RI,17793,161408,62,2088,1717,990,2088,25966,278804,17793,,,44,0,0,179201,179201,0,179201,0,0
20200718,SC,67612,494381,1593,4182,23849,1135,4182,84547,477230,67396,1117,18,45,1552,7066,561993,561993,8618,561993,39,0
20200718,SD,7862,89385,70,771,6891,116,771,,,,,,46,73,1201,97247,97247,1274,97247,0,8
20200718,TN,76336,1097316,1378,3649,43706,838,3649,89132,1083781,75597,807,31,47,2517,20463,1173652,1173652,22980,1173652,23,87
20200718,TX,317730,2524955,10658,,169581,3865,,,,317730,,,48,10158,65206,2842685,2842685,75364,2842685,130,0
20200718,UT,33332,422908,251,2014,20421,243,2014,,,33332,,,49,760,7674,456240,456240,8434,456240,8,30
20200718,VA,76373,813328,1166,11142,9976,2025,11142,,,73420,1921,104,51,940,12057,890122,889701,12997,889701,12,88
20200718,VI,283,6239,,,133,6,,,,,6,,78,20,449,6654,6522,469,6522,0,0
20200718,VT,1338,79108,25,,1125,56,,,,1338,56,,50,4,1076,80446,80446,1080,80446,0,0
20200718,WA,45067,722590,348,4984,,1434,4984,,,45067,1434,,53,754,13729,767657,767657,14483,767657,7,40
20200718,WI,45099,723643,315,4082,32004,850,4082,,,41485,843,7,55,1031,11446,768901,768742,12477,768742,10,51
20200718,WV,4894,220617,74,,3295,100,,,,4768,,,54,111,2848,225511,225511,2959,225511,0,0
20200718,WY,2108,41927,16,142,1611,24,142,1769,59262,1713,,,56,39,0,44035,44035,39,44035,0,2
20200719,AK,2277,170733,27,,712,18,,,,2277,18,,2,118,4529,173010,173010,4647,173010,0,0
20200719,AL,67011,518522,1524,7782,29736,1287,7782,,,65865,1254,33,1,1777,9261,585533,585533,11038,585533,1,0
20200719,AR,32533,386638,453,2177,25292,357,2177,,,32533,,,5,771,5395,419171,419171,6166,419171,4,42
20200719,AS,0,1037,,,,0,,,,0,,,60,0,0,1037,1037,0,1037,0,0
20200719,AZ,143624,642355,3136,6632,18149,2761,6632,,,137710,2431,152,4,2359,11629,785979,785979,13988,785979,31,65
20200719,CA,384692,5902160,8398,,,7685,,,,384692,,,6,9329,110305,6286852,6286852,119634,6286852,90,0
20200719,CO,39788,396150,401,6019,4948,1615,6019,,,36698,,,8,444,4711,435938,435938,5155,435938,0,25
20200719,CT,47893,609238,66,10654,8466,4396,10654,,,46071,3519,877,9,0,27162,657131,657131,27162,657131,0,0
20200719,DC,11261,136504,91,,1886,578,,,,,,,11,67,2743,147765,147765,2810,147765,0,0
20200719,DE,13519,139476,47,,7362,523,,,,12537,465,58,10,90,2148,152995,152995,2238,152995,0,0
20200719,FL,350047,2652594,9363,21309,,5091,21309,435616,3329053,350047,5091,,12,12478,58175,3005047,3002641,70653,3002641,89,340
20200719,GA,143123,1112196,3036,15010,,3173,15010,130490,1124829,143123,,,13,3251,20262,1255319,1255319,23513,1255319,5,49
20200719,GU,315,17938,4,,222,5,,,,307,,,66,0,0,18253,18253,0,18253,0,0
20200719,HI,1354,103281,39,140,1019,24,140,,,,,,15,20,1620,104635,104635,1640,104635,1,1
20200719,IA,38723,376768,214,,27894,794,,,,38723,,,19,816,10946,415491,415491,11762,415491,7,0
20200719,ID,14302,131884,224,583,3989,119,583,,,13419,97,22,16,550,3131,146186,146186,3681,146186,1,13
20200719,IL,162750,2082936,1356,,,7488,,,,161575,7295,193,17,965,31148,2245686,2245686,32113,2245686,5,0
20200719,IN,56571,570309,786,7895,40965,2822,7895,,,,2629,193,18,917,11508,626880,626880,12425,626880,2,34
20200719,KS,21965,227388,,1453,983,299,1453,,,,,,20,0,0,249353,249353,0,249353,0,0
20200719,KY,23161,469563,511,2880,6874,670,2880,,,22095,666,4,21,977,1546,492724,492724,2523,492724,3,5
20200719,LA,91706,977598,1469,,53288,3543,,,,,3433,110,22,3116,22248,1069304,1069304,25364,1069304,34,0
20200719,MA,113534,927001,498,11717,95390,8431,11717,,,106882,8213,218,25,296,13406,1040535,1040535,13702,1040535,12,8
20200719,MD,78131,661654,449,11841,5344,3377,11841,,,78131,3247,130,24,925,17874,739785,739785,18799,739785,9,53
20200719,ME,3687,133750,10,375,3148,117,375,4542,132293,3266,116,1,23,41,2467,137437,137437,2508,137437,0,0
20200719,MI,81868,1402591,680,,55162,6366,,102613,1402591,73663,6119,247,26,530,27851,1484459,1484459,28381,1484459,2,0
20200719,MN,46204,806984,258,4627,40001,1581,4627,,,46204,1541,40,27,734,16492,853188,853188,17226,853188,3,25
20200719,MO,33094,525985,875,,,1129,,37936,670037,33094,,,29,846,7357,559079,559079,8203,559079,-1,0
20200719,MP,37,10664,,4,29,2,4,,,37,2,,69,0,0,10701,10701,0,10701,0,0
20200719,MS,42638,335439,1129,3727,25932,1355,3727,,,42130,1324,31,28,792,0,378077,378077,792,378077,9,0
20200719,MT,2533,130626,47,165,1075,37,165,,,2533,,,30,62,1218,133159,133159,1280,133159,0,1
20200719,NC,99778,1295086,1115,,67124,1634,,,,99778,1634,,37,1820,13901,1394864,1394864,15721,1394864,5,0
20200719,ND,5019,128835,45,302,4131,82,302,,,5019,78,4,38,112,2227,133854,133854,2339,133854,0,7
20200719,NE,22481,209920,113,1481,16801,301,1481,,,22481,,,31,120,1130,232401,232401,1250,232401,0,1
20200719,NH,6203,137175,17,673,5251,398,673,,,6203,,,33,38,1554,143378,143378,1592,143378,3,3
20200719,NJ,176783,1614354,766,21064,31405,15706,21064,,,176783,13732,1974,34,-31,9718,1791137,1791137,9687,1791137,7,0
20200719,NM,16736,443928,160,2364,6736,569,2364,,,16736,,,35,280,8086,460664,460664,8366,460664,4,27
20200719,NV,35765,354023,1045,,842,647,,,,35765,,,32,1288,5963,389788,389788,7251,389788,1,0
20200719,NY,406807,4708663,722,89995,72161,25048,89995,,,406807,,,36,502,45702,5115470,5115470,46204,5115470,13,0
20200719,OH,74932,1087982,1065,9555,51086,3174,9555,,,70755,2916,258,39,1110,23368,1162914,1162914,24478,1162914,42,42
20200719,OK,25265,450675,547,2388,19466,451,2388,27903,450675,25265,,,40,209,0,475940,475940,209,475940,0,13
